GENERATION_PROJECT,timepoint,gen_max_capacity_factor
WN-HTC,21,0.417294269
WN-HTC,22,0.418744375
WN-HTC,23,0.409637636
WN-HTC,24,0.394156875
WN-HTC,25,0.384284206
WN-HTC,26,0.387361072
WN-HTC,27,0.380984108
WN-HTC,28,0.379827633
WN-HTC,29,0.374147758
WN-HTC,30,0.371410749
WN-HTC,31,0.370239736
WN-HTC,32,0.374972218
WN-HTC,33,0.4007268
WN-HTC,34,0.419505563
WN-HTC,35,0.419813635
WN-HTC,36,0.421909538
WN-HTC,37,0.418784933
WN-HTC,38,0.415054638
WN-HTC,39,0.417839599
WN-HTC,40,0.414208671
WN-HTC,41,0.399089062
WN-HTC,42,0.395263379
WN-HTC,43,0.370820932
WN-HTC,44,0.374173668
WN-HTC,45,0.362978231
WN-HTC,46,0.353124309
WN-HTC,47,0.346967109
WN-HTC,48,0.328648619
WN-HTC,49,0.335652978
WN-HTC,50,0.323951411
WN-HTC,51,0.332224375
WN-HTC,52,0.338181367
WN-HTC,53,0.335608558
WN-HTC,54,0.327269862
WN-HTC,55,0.334857364
WN-HTC,56,0.339899069
WN-HTC,57,0.368919603
WN-HTC,58,0.375414227
WN-HTC,59,0.379659544
WN-HTC,60,0.387937491
WN-HTC,61,0.395042637
WN-HTC,62,0.393209336
WN-HTC,63,0.392379723
WN-HTC,64,0.396166924
WN-HTC,65,0.396203038
WN-HTC,66,0.38804416
WN-HTC,67,0.381228449
WN-HTC,68,0.371023284
WN-HTC,69,0.374502907
WN-HTC,70,0.364177909
WN-HTC,71,0.343104957
WN-HTC,72,0.333251239
WN-HTC,73,0.332106374
WN-HTC,74,0.33493793
WN-HTC,75,0.328676442
WN-HTC,76,0.310147484
WN-HTC,77,0.310141792
WN-HTC,78,0.305470597
WN-HTC,79,0.306777426
WN-HTC,80,0.31447623
WN-HTC,81,0.329665067
WN-HTC,82,0.340817538
WN-HTC,83,0.348267433
WN-HTC,84,0.346615758
WN-HTC,85,0.344119604
WN-HTC,86,0.343421397
WN-HTC,87,0.352074872
WN-HTC,88,0.368559198
WN-HTC,89,0.385775767
WN-HTC,90,0.386144827
WN-HTC,91,0.376496909
WN-HTC,92,0.365012144
WN-HTC,93,0.34444974
WN-HTC,94,0.33930801
WN-HTC,95,0.309964799
WN-HTC,96,0.282875069
WN-HTC,97,0.262283411
WN-HTC,98,0.26365203
WN-HTC,99,0.265449768
WN-HTC,100,0.250182187
WN-HTC,101,0.25212647
WN-HTC,102,0.256719705
WN-HTC,103,0.250184621
WN-HTC,104,0.262447117
WN-HTC,105,0.29968213
WN-HTC,106,0.312908503
WN-HTC,107,0.312566108
WN-HTC,108,0.322732651
WN-HTC,109,0.339140018
WN-HTC,110,0.347192812
WN-HTC,111,0.358474927
WN-HTC,112,0.373907583
WN-HTC,113,0.391793865
WN-HTC,114,0.391545786
WN-HTC,115,0.381666532
WN-HTC,116,0.378400975
WN-HTC,117,0.361973903
WN-HTC,118,0.348244827
WN-HTC,119,0.343421562
WN-HTC,120,0.335774344
WN-HTC,121,0.321745695
WN-HTC,122,0.30754375
WN-HTC,123,0.284683896
WN-HTC,124,0.276241373
WN-HTC,125,0.258537453
WN-HTC,126,0.272111629
WN-HTC,127,0.290081296
WN-HTC,128,0.303702185
WN-HTC,129,0.334797882
WN-HTC,130,0.345574593
WN-HTC,131,0.35000218
WN-HTC,132,0.361059397
WN-HTC,133,0.37255439
WN-HTC,134,0.380974905
WN-HTC,135,0.384772968
WN-HTC,136,0.39470282
WN-HTC,137,0.415227846
WN-HTC,138,0.406254488
WN-HTC,139,0.395719461
WN-HTC,140,0.386076022
WN-HTC,141,0.370407775
WN-HTC,142,0.351243518
WN-HTC,143,0.336679771
WN-HTC,144,0.336153907
WN-HTC,145,0.32565093
WN-HTC,146,0.318942367
WN-HTC,147,0.311280255
WN-HTC,148,0.289057532
WN-HTC,149,0.291880168
WN-HTC,150,0.293041304
WN-HTC,151,0.300876147
WN-HTC,152,0.319543088
WN-HTC,153,0.354790255
WN-HTC,154,0.353251935
WN-HTC,155,0.355298536
WN-HTC,156,0.360552584
WN-HTC,157,0.356342469
WN-HTC,158,0.35843971
WN-HTC,159,0.38598899
WN-HTC,160,0.406744142
WN-HTC,161,0.424435407
WN-HTC,162,0.411889674
WN-HTC,163,0.398330569
WN-HTC,164,0.391647036
WN-HTC,165,0.384962285
WN-HTC,166,0.361912584
WN-HTC,167,0.334668763
WN-HTC,168,0.324927195
WN-HTC,169,0.313292416
WN-HTC,170,0.288856316
WN-HTC,171,0.28422112
WN-HTC,172,0.283699785
WN-HTC,173,0.28528023
WN-HTC,174,0.294775139
WN-HTC,175,0.295772916
WN-HTC,176,0.304936038
WN-HTC,177,0.346112712
WN-HTC,178,0.354707171
WN-HTC,179,0.354413083
WN-HTC,180,0.362463072
WN-HTC,181,0.381453506
WN-HTC,182,0.384790636
WN-HTC,183,0.401055374
WN-HTC,184,0.398665781
WN-HTC,185,0.400701187
WN-HTC,186,0.384084968
WN-HTC,187,0.372613716
WN-HTC,188,0.360427051
WN-HTC,189,0.351680244
WN-HTC,190,0.33981705
WN-HTC,191,0.321640684
WN-HTC,192,0.312411502
WN-HTC,193,0.417652067
WN-HTC,194,0.403096149
WN-HTC,195,0.397145685
WN-HTC,196,0.384854905
WN-HTC,197,0.376563278
WN-HTC,198,0.370436541
WN-HTC,199,0.38034766
WN-HTC,200,0.384397444
WN-HTC,201,0.394832283
WN-HTC,202,0.403608919
WN-HTC,203,0.433792165
WN-HTC,204,0.437717088
WN-HTC,205,0.444847118
WN-HTC,206,0.443610905
WN-HTC,207,0.441314359
WN-HTC,208,0.437445952
WN-HTC,209,0.44642103
WN-HTC,210,0.429606911
WN-HTC,211,0.416227066
WN-HTC,212,0.421690991
WN-HTC,213,0.417294269
WN-HTC,214,0.418744375
WN-HTC,215,0.409637636
WN-HTC,216,0.394156875
WN-HTC,217,0.384284206
WN-HTC,218,0.387361072
WN-HTC,219,0.380984108
WN-HTC,220,0.379827633
WN-HTC,221,0.374147758
WN-HTC,222,0.371410749
WN-HTC,223,0.370239736
WN-HTC,224,0.374972218
WN-HTC,225,0.4007268
WN-HTC,226,0.419505563
WN-HTC,227,0.419813635
WN-HTC,228,0.421909538
WN-HTC,229,0.418784933
WN-HTC,230,0.415054638
WN-HTC,231,0.417839599
WN-HTC,232,0.414208671
WN-HTC,233,0.399089062
WN-HTC,234,0.395263379
WN-HTC,235,0.370820932
WN-HTC,236,0.374173668
WN-HTC,237,0.362978231
WN-HTC,238,0.353124309
WN-HTC,239,0.346967109
WN-HTC,240,0.328648619
WN-HTC,241,0.335652978
WN-HTC,242,0.323951411
WN-HTC,243,0.332224375
WN-HTC,244,0.338181367
WN-HTC,245,0.335608558
WN-HTC,246,0.327269862
WN-HTC,247,0.334857364
WN-HTC,248,0.339899069
WN-HTC,249,0.368919603
WN-HTC,250,0.375414227
WN-HTC,251,0.379659544
WN-HTC,252,0.387937491
WN-HTC,253,0.395042637
WN-HTC,254,0.393209336
WN-HTC,255,0.392379723
WN-HTC,256,0.396166924
WN-HTC,257,0.396203038
WN-HTC,258,0.38804416
WN-HTC,259,0.381228449
WN-HTC,260,0.371023284
WN-HTC,261,0.374502907
WN-HTC,262,0.364177909
WN-HTC,263,0.343104957
WN-HTC,264,0.333251239
WN-HTC,265,0.332106374
WN-HTC,266,0.33493793
WN-HTC,267,0.328676442
WN-HTC,268,0.310147484
WN-HTC,269,0.310141792
WN-HTC,270,0.305470597
WN-HTC,271,0.306777426
WN-HTC,272,0.31447623
WN-HTC,273,0.329665067
WN-HTC,274,0.340817538
WN-HTC,275,0.348267433
WN-HTC,276,0.346615758
WN-HTC,277,0.344119604
WN-HTC,278,0.343421397
WN-HTC,279,0.352074872
WN-HTC,280,0.368559198
WN-HTC,281,0.385775767
WN-HTC,282,0.386144827
WN-HTC,283,0.376496909
WN-HTC,284,0.365012144
WN-HTC,285,0.34444974
WN-HTC,286,0.33930801
WN-HTC,287,0.309964799
WN-HTC,288,0.282875069
WN-HTC,289,0.262283411
WN-HTC,290,0.26365203
WN-HTC,291,0.265449768
WN-HTC,292,0.250182187
WN-HTC,293,0.25212647
WN-HTC,294,0.256719705
WN-HTC,295,0.250184621
WN-HTC,296,0.262447117
WN-HTC,297,0.29968213
WN-HTC,298,0.312908503
WN-HTC,299,0.312566108
WN-HTC,300,0.322732651
WN-HTC,301,0.339140018
WN-HTC,302,0.347192812
WN-HTC,303,0.358474927
WN-HTC,304,0.373907583
WN-HTC,305,0.391793865
WN-HTC,306,0.391545786
WN-HTC,307,0.381666532
WN-HTC,308,0.378400975
WN-HTC,309,0.361973903
WN-HTC,310,0.348244827
WN-HTC,311,0.343421562
WN-HTC,312,0.335774344
WN-HTC,313,0.321745695
WN-HTC,314,0.30754375
WN-HTC,315,0.284683896
WN-HTC,316,0.276241373
WN-HTC,317,0.258537453
WN-HTC,318,0.272111629
WN-HTC,319,0.290081296
WN-HTC,320,0.303702185
WN-HTC,321,0.334797882
WN-HTC,322,0.345574593
WN-HTC,323,0.35000218
WN-HTC,324,0.361059397
WN-HTC,325,0.37255439
WN-HTC,326,0.380974905
WN-HTC,327,0.384772968
WN-HTC,328,0.39470282
WN-HTC,329,0.415227846
WN-HTC,330,0.406254488
WN-HTC,331,0.395719461
WN-HTC,332,0.386076022
WN-HTC,333,0.370407775
WN-HTC,334,0.351243518
WN-HTC,335,0.336679771
WN-HTC,336,0.336153907
WN-HTC,337,0.32565093
WN-HTC,338,0.318942367
WN-HTC,339,0.311280255
WN-HTC,340,0.289057532
WN-HTC,341,0.291880168
WN-HTC,342,0.293041304
WN-HTC,343,0.300876147
WN-HTC,344,0.319543088
WN-HTC,345,0.354790255
WN-HTC,346,0.353251935
WN-HTC,347,0.355298536
WN-HTC,348,0.360552584
WN-HTC,349,0.356342469
WN-HTC,350,0.35843971
WN-HTC,351,0.38598899
WN-HTC,352,0.406744142
WN-HTC,353,0.424435407
WN-HTC,354,0.411889674
WN-HTC,355,0.398330569
WN-HTC,356,0.391647036
WN-HTC,357,0.384962285
WN-HTC,358,0.361912584
WN-HTC,359,0.334668763
WN-HTC,360,0.324927195
WN-HTC,361,0.313292416
WN-HTC,362,0.288856316
WN-HTC,363,0.28422112
WN-HTC,364,0.283699785
WN-HTC,365,0.28528023
WN-HTC,366,0.294775139
WN-HTC,367,0.295772916
WN-HTC,368,0.304936038
WN-HTC,369,0.346112712
WN-HTC,370,0.354707171
WN-HTC,371,0.354413083
WN-HTC,372,0.362463072
WN-HTC,373,0.381453506
WN-HTC,374,0.384790636
WN-HTC,375,0.401055374
WN-HTC,376,0.398665781
WN-HTC,377,0.400701187
WN-HTC,378,0.384084968
WN-HTC,379,0.372613716
WN-HTC,380,0.360427051
WN-HTC,381,0.351680244
WN-HTC,382,0.33981705
WN-HTC,383,0.321640684
WN-HTC,384,0.312411502
WN-HTC,385,0.417652067
WN-HTC,386,0.403096149
WN-HTC,387,0.397145685
WN-HTC,388,0.384854905
WN-HTC,389,0.376563278
WN-HTC,390,0.370436541
WN-HTC,391,0.38034766
WN-HTC,392,0.384397444
WN-HTC,393,0.394832283
WN-HTC,394,0.403608919
WN-HTC,395,0.433792165
WN-HTC,396,0.437717088
WN-HTC,397,0.444847118
WN-HTC,398,0.443610905
WN-HTC,399,0.441314359
WN-HTC,400,0.437445952
WN-HTC,401,0.44642103
WN-HTC,402,0.429606911
WN-HTC,403,0.416227066
WN-HTC,404,0.421690991
WN-HTC,405,0.417294269
WN-HTC,406,0.418744375
WN-HTC,407,0.409637636
WN-HTC,408,0.394156875
WN-HTC,409,0.384284206
WN-HTC,410,0.387361072
WN-HTC,411,0.380984108
WN-HTC,412,0.379827633
WN-HTC,413,0.374147758
WN-HTC,414,0.371410749
WN-HTC,415,0.370239736
WN-HTC,416,0.374972218
WN-HTC,417,0.4007268
WN-HTC,418,0.419505563
WN-HTC,419,0.419813635
WN-HTC,420,0.421909538
WN-HTC,421,0.418784933
WN-HTC,422,0.415054638
WN-HTC,423,0.417839599
WN-HTC,424,0.414208671
WN-HTC,425,0.399089062
WN-HTC,426,0.395263379
WN-HTC,427,0.370820932
WN-HTC,428,0.374173668
WN-HTC,429,0.362978231
WN-HTC,430,0.353124309
WN-HTC,431,0.346967109
WN-HTC,432,0.328648619
WN-HTC,433,0.335652978
WN-HTC,434,0.323951411
WN-HTC,435,0.332224375
WN-HTC,436,0.338181367
WN-HTC,437,0.335608558
WN-HTC,438,0.327269862
WN-HTC,439,0.334857364
WN-HTC,440,0.339899069
WN-HTC,441,0.368919603
WN-HTC,442,0.375414227
WN-HTC,443,0.379659544
WN-HTC,444,0.387937491
WN-HTC,445,0.395042637
WN-HTC,446,0.393209336
WN-HTC,447,0.392379723
WN-HTC,448,0.396166924
WN-HTC,449,0.396203038
WN-HTC,450,0.38804416
WN-HTC,451,0.381228449
WN-HTC,452,0.371023284
WN-HTC,453,0.374502907
WN-HTC,454,0.364177909
WN-HTC,455,0.343104957
WN-HTC,456,0.333251239
WN-HTC,457,0.332106374
WN-HTC,458,0.33493793
WN-HTC,459,0.328676442
WN-HTC,460,0.310147484
WN-HTC,461,0.310141792
WN-HTC,462,0.305470597
WN-HTC,463,0.306777426
WN-HTC,464,0.31447623
WN-HTC,465,0.329665067
WN-HTC,466,0.340817538
WN-HTC,467,0.348267433
WN-HTC,468,0.346615758
WN-HTC,469,0.344119604
WN-HTC,470,0.343421397
WN-HTC,471,0.352074872
WN-HTC,472,0.368559198
WN-HTC,473,0.385775767
WN-HTC,474,0.386144827
WN-HTC,475,0.376496909
WN-HTC,476,0.365012144
WN-HTC,477,0.34444974
WN-HTC,478,0.33930801
WN-HTC,479,0.309964799
WN-HTC,480,0.282875069
WN-HTC,481,0.262283411
WN-HTC,482,0.26365203
WN-HTC,483,0.265449768
WN-HTC,484,0.250182187
WN-HTC,485,0.25212647
WN-HTC,486,0.256719705
WN-HTC,487,0.250184621
WN-HTC,488,0.262447117
WN-HTC,489,0.29968213
WN-HTC,490,0.312908503
WN-HTC,491,0.312566108
WN-HTC,492,0.322732651
WN-HTC,493,0.339140018
WN-HTC,494,0.347192812
WN-HTC,495,0.358474927
WN-HTC,496,0.373907583
WN-HTC,497,0.391793865
WN-HTC,498,0.391545786
WN-HTC,499,0.381666532
WN-HTC,500,0.378400975
WN-HTC,501,0.361973903
WN-HTC,502,0.348244827
WN-HTC,503,0.343421562
WN-HTC,504,0.335774344
WN-HTC,505,0.321745695
WN-HTC,506,0.30754375
WN-HTC,507,0.284683896
WN-HTC,508,0.276241373
WN-HTC,509,0.258537453
WN-HTC,510,0.272111629
WN-HTC,511,0.290081296
WN-HTC,512,0.303702185
WN-HTC,513,0.334797882
WN-HTC,514,0.345574593
WN-HTC,515,0.35000218
WN-HTC,516,0.361059397
WN-HTC,517,0.37255439
WN-HTC,518,0.380974905
WN-HTC,519,0.384772968
WN-HTC,520,0.39470282
WN-HTC,521,0.415227846
WN-HTC,522,0.406254488
WN-HTC,523,0.395719461
WN-HTC,524,0.386076022
WN-HTC,525,0.370407775
WN-HTC,526,0.351243518
WN-HTC,527,0.336679771
WN-HTC,528,0.336153907
WN-HTC,529,0.32565093
WN-HTC,530,0.318942367
WN-HTC,531,0.311280255
WN-HTC,532,0.289057532
WN-HTC,533,0.291880168
WN-HTC,534,0.293041304
WN-HTC,535,0.300876147
WN-HTC,536,0.319543088
WN-HTC,537,0.354790255
WN-HTC,538,0.353251935
WN-HTC,539,0.355298536
WN-HTC,540,0.360552584
WN-HTC,541,0.356342469
WN-HTC,542,0.35843971
WN-HTC,543,0.38598899
WN-HTC,544,0.406744142
WN-HTC,545,0.424435407
WN-HTC,546,0.411889674
WN-HTC,547,0.398330569
WN-HTC,548,0.391647036
WN-HTC,549,0.384962285
WN-HTC,550,0.361912584
WN-HTC,551,0.334668763
WN-HTC,552,0.324927195
WN-HTC,553,0.313292416
WN-HTC,554,0.288856316
WN-HTC,555,0.28422112
WN-HTC,556,0.283699785
WN-HTC,557,0.28528023
WN-HTC,558,0.294775139
WN-HTC,559,0.295772916
WN-HTC,560,0.304936038
WN-HTC,561,0.346112712
WN-HTC,562,0.354707171
WN-HTC,563,0.354413083
WN-HTC,564,0.362463072
WN-HTC,565,0.381453506
WN-HTC,566,0.384790636
WN-HTC,567,0.401055374
WN-HTC,568,0.398665781
WN-HTC,569,0.400701187
WN-HTC,570,0.384084968
WN-HTC,571,0.372613716
WN-HTC,572,0.360427051
WN-HTC,573,0.351680244
WN-HTC,574,0.33981705
WN-HTC,575,0.321640684
WN-HTC,576,0.312411502
WN-CAUCA,1,0.417652067
WN-CAUCA,2,0.403096149
WN-CAUCA,3,0.397145685
WN-CAUCA,4,0.384854905
WN-CAUCA,5,0.376563278
WN-CAUCA,6,0.370436541
WN-CAUCA,7,0.38034766
WN-CAUCA,8,0.384397444
WN-CAUCA,9,0.394832283
WN-CAUCA,10,0.403608919
WN-CAUCA,11,0.433792165
WN-CAUCA,12,0.437717088
WN-CAUCA,13,0.444847118
WN-CAUCA,14,0.443610905
WN-CAUCA,15,0.441314359
WN-CAUCA,16,0.437445952
WN-CAUCA,17,0.44642103
WN-CAUCA,18,0.429606911
WN-CAUCA,19,0.416227066
WN-CAUCA,20,0.421690991
WN-CAUCA,21,0.417294269
WN-CAUCA,22,0.418744375
WN-CAUCA,23,0.409637636
WN-CAUCA,24,0.394156875
WN-CAUCA,25,0.384284206
WN-CAUCA,26,0.387361072
WN-CAUCA,27,0.380984108
WN-CAUCA,28,0.379827633
WN-CAUCA,29,0.374147758
WN-CAUCA,30,0.371410749
WN-CAUCA,31,0.370239736
WN-CAUCA,32,0.374972218
WN-CAUCA,33,0.4007268
WN-CAUCA,34,0.419505563
WN-CAUCA,35,0.419813635
WN-CAUCA,36,0.421909538
WN-CAUCA,37,0.418784933
WN-CAUCA,38,0.415054638
WN-CAUCA,39,0.417839599
WN-CAUCA,40,0.414208671
WN-CAUCA,41,0.399089062
WN-CAUCA,42,0.395263379
WN-CAUCA,43,0.370820932
WN-CAUCA,44,0.374173668
WN-CAUCA,45,0.362978231
WN-CAUCA,46,0.353124309
WN-CAUCA,47,0.346967109
WN-CAUCA,48,0.328648619
WN-CAUCA,49,0.335652978
WN-CAUCA,50,0.323951411
WN-CAUCA,51,0.332224375
WN-CAUCA,52,0.338181367
WN-CAUCA,53,0.335608558
WN-CAUCA,54,0.327269862
WN-CAUCA,55,0.334857364
WN-CAUCA,56,0.339899069
WN-CAUCA,57,0.368919603
WN-CAUCA,58,0.375414227
WN-CAUCA,59,0.379659544
WN-CAUCA,60,0.387937491
WN-CAUCA,61,0.395042637
WN-CAUCA,62,0.393209336
WN-CAUCA,63,0.392379723
WN-CAUCA,64,0.396166924
WN-CAUCA,65,0.396203038
WN-CAUCA,66,0.38804416
WN-CAUCA,67,0.381228449
WN-CAUCA,68,0.371023284
WN-CAUCA,69,0.374502907
WN-CAUCA,70,0.364177909
WN-CAUCA,71,0.343104957
WN-CAUCA,72,0.333251239
WN-CAUCA,73,0.332106374
WN-CAUCA,74,0.33493793
WN-CAUCA,75,0.328676442
WN-CAUCA,76,0.310147484
WN-CAUCA,77,0.310141792
WN-CAUCA,78,0.305470597
WN-CAUCA,79,0.306777426
WN-CAUCA,80,0.31447623
WN-CAUCA,81,0.329665067
WN-CAUCA,82,0.340817538
WN-CAUCA,83,0.348267433
WN-CAUCA,84,0.346615758
WN-CAUCA,85,0.344119604
WN-CAUCA,86,0.343421397
WN-CAUCA,87,0.352074872
WN-CAUCA,88,0.368559198
WN-CAUCA,89,0.385775767
WN-CAUCA,90,0.386144827
WN-CAUCA,91,0.376496909
WN-CAUCA,92,0.365012144
WN-CAUCA,93,0.34444974
WN-CAUCA,94,0.33930801
WN-CAUCA,95,0.309964799
WN-CAUCA,96,0.282875069
WN-CAUCA,97,0.262283411
WN-CAUCA,98,0.26365203
WN-CAUCA,99,0.265449768
WN-CAUCA,100,0.250182187
WN-CAUCA,101,0.25212647
WN-CAUCA,102,0.256719705
WN-CAUCA,103,0.250184621
WN-CAUCA,104,0.262447117
WN-CAUCA,105,0.29968213
WN-CAUCA,106,0.312908503
WN-CAUCA,107,0.312566108
WN-CAUCA,108,0.322732651
WN-CAUCA,109,0.339140018
WN-CAUCA,110,0.347192812
WN-CAUCA,111,0.358474927
WN-CAUCA,112,0.373907583
WN-CAUCA,113,0.391793865
WN-CAUCA,114,0.391545786
WN-CAUCA,115,0.381666532
WN-CAUCA,116,0.378400975
WN-CAUCA,117,0.361973903
WN-CAUCA,118,0.348244827
WN-CAUCA,119,0.343421562
WN-CAUCA,120,0.335774344
WN-CAUCA,121,0.321745695
WN-CAUCA,122,0.30754375
WN-CAUCA,123,0.284683896
WN-CAUCA,124,0.276241373
WN-CAUCA,125,0.258537453
WN-CAUCA,126,0.272111629
WN-CAUCA,127,0.290081296
WN-CAUCA,128,0.303702185
WN-CAUCA,129,0.334797882
WN-CAUCA,130,0.345574593
WN-CAUCA,131,0.35000218
WN-CAUCA,132,0.361059397
WN-CAUCA,133,0.37255439
WN-CAUCA,134,0.380974905
WN-CAUCA,135,0.384772968
WN-CAUCA,136,0.39470282
WN-CAUCA,137,0.415227846
WN-CAUCA,138,0.406254488
WN-CAUCA,139,0.395719461
WN-CAUCA,140,0.386076022
WN-CAUCA,141,0.370407775
WN-CAUCA,142,0.351243518
WN-CAUCA,143,0.336679771
WN-CAUCA,144,0.336153907
WN-CAUCA,145,0.32565093
WN-CAUCA,146,0.318942367
WN-CAUCA,147,0.311280255
WN-CAUCA,148,0.289057532
WN-CAUCA,149,0.291880168
WN-CAUCA,150,0.293041304
WN-CAUCA,151,0.300876147
WN-CAUCA,152,0.319543088
WN-CAUCA,153,0.354790255
WN-CAUCA,154,0.353251935
WN-CAUCA,155,0.355298536
WN-CAUCA,156,0.360552584
WN-CAUCA,157,0.356342469
WN-CAUCA,158,0.35843971
WN-CAUCA,159,0.38598899
WN-CAUCA,160,0.406744142
WN-CAUCA,161,0.424435407
WN-CAUCA,162,0.411889674
WN-CAUCA,163,0.398330569
WN-CAUCA,164,0.391647036
WN-CAUCA,165,0.384962285
WN-CAUCA,166,0.361912584
WN-CAUCA,167,0.334668763
WN-CAUCA,168,0.324927195
WN-CAUCA,169,0.313292416
WN-CAUCA,170,0.288856316
WN-CAUCA,171,0.28422112
WN-CAUCA,172,0.283699785
WN-CAUCA,173,0.28528023
WN-CAUCA,174,0.294775139
WN-CAUCA,175,0.295772916
WN-CAUCA,176,0.304936038
WN-CAUCA,177,0.346112712
WN-CAUCA,178,0.354707171
WN-CAUCA,179,0.354413083
WN-CAUCA,180,0.362463072
WN-CAUCA,181,0.381453506
WN-CAUCA,182,0.384790636
WN-CAUCA,183,0.401055374
WN-CAUCA,184,0.398665781
WN-CAUCA,185,0.400701187
WN-CAUCA,186,0.384084968
WN-CAUCA,187,0.372613716
WN-CAUCA,188,0.360427051
WN-CAUCA,189,0.351680244
WN-CAUCA,190,0.33981705
WN-CAUCA,191,0.321640684
WN-CAUCA,192,0.312411502
WN-CAUCA,193,0.417652067
WN-CAUCA,194,0.403096149
WN-CAUCA,195,0.397145685
WN-CAUCA,196,0.384854905
WN-CAUCA,197,0.376563278
WN-CAUCA,198,0.370436541
WN-CAUCA,199,0.38034766
WN-CAUCA,200,0.384397444
WN-CAUCA,201,0.394832283
WN-CAUCA,202,0.403608919
WN-CAUCA,203,0.433792165
WN-CAUCA,204,0.437717088
WN-CAUCA,205,0.444847118
WN-CAUCA,206,0.443610905
WN-CAUCA,207,0.441314359
WN-CAUCA,208,0.437445952
WN-CAUCA,209,0.44642103
WN-CAUCA,210,0.429606911
WN-CAUCA,211,0.416227066
WN-CAUCA,212,0.421690991
WN-CAUCA,213,0.417294269
WN-CAUCA,214,0.418744375
WN-CAUCA,215,0.409637636
WN-CAUCA,216,0.394156875
WN-CAUCA,217,0.384284206
WN-CAUCA,218,0.387361072
WN-CAUCA,219,0.380984108
WN-CAUCA,220,0.379827633
WN-CAUCA,221,0.374147758
WN-CAUCA,222,0.371410749
WN-CAUCA,223,0.370239736
WN-CAUCA,224,0.374972218
WN-CAUCA,225,0.4007268
WN-CAUCA,226,0.419505563
WN-CAUCA,227,0.419813635
WN-CAUCA,228,0.421909538
WN-CAUCA,229,0.418784933
WN-CAUCA,230,0.415054638
WN-CAUCA,231,0.417839599
WN-CAUCA,232,0.414208671
WN-CAUCA,233,0.399089062
WN-CAUCA,234,0.395263379
WN-CAUCA,235,0.370820932
WN-CAUCA,236,0.374173668
WN-CAUCA,237,0.362978231
WN-CAUCA,238,0.353124309
WN-CAUCA,239,0.346967109
WN-CAUCA,240,0.328648619
WN-CAUCA,241,0.335652978
WN-CAUCA,242,0.323951411
WN-CAUCA,243,0.332224375
WN-CAUCA,244,0.338181367
WN-CAUCA,245,0.335608558
WN-CAUCA,246,0.327269862
WN-CAUCA,247,0.334857364
WN-CAUCA,248,0.339899069
WN-CAUCA,249,0.368919603
WN-CAUCA,250,0.375414227
WN-CAUCA,251,0.379659544
WN-CAUCA,252,0.387937491
WN-CAUCA,253,0.395042637
WN-CAUCA,254,0.393209336
WN-CAUCA,255,0.392379723
WN-CAUCA,256,0.396166924
WN-CAUCA,257,0.396203038
WN-CAUCA,258,0.38804416
WN-CAUCA,259,0.381228449
WN-CAUCA,260,0.371023284
WN-CAUCA,261,0.374502907
WN-CAUCA,262,0.364177909
WN-CAUCA,263,0.343104957
WN-CAUCA,264,0.333251239
WN-CAUCA,265,0.332106374
WN-CAUCA,266,0.33493793
WN-CAUCA,267,0.328676442
WN-CAUCA,268,0.310147484
WN-CAUCA,269,0.310141792
WN-CAUCA,270,0.305470597
WN-CAUCA,271,0.306777426
WN-CAUCA,272,0.31447623
WN-CAUCA,273,0.329665067
WN-CAUCA,274,0.340817538
WN-CAUCA,275,0.348267433
WN-CAUCA,276,0.346615758
WN-CAUCA,277,0.344119604
WN-CAUCA,278,0.343421397
WN-CAUCA,279,0.352074872
WN-CAUCA,280,0.368559198
WN-CAUCA,281,0.385775767
WN-CAUCA,282,0.386144827
WN-CAUCA,283,0.376496909
WN-CAUCA,284,0.365012144
WN-CAUCA,285,0.34444974
WN-CAUCA,286,0.33930801
WN-CAUCA,287,0.309964799
WN-CAUCA,288,0.282875069
WN-CAUCA,289,0.262283411
WN-CAUCA,290,0.26365203
WN-CAUCA,291,0.265449768
WN-CAUCA,292,0.250182187
WN-CAUCA,293,0.25212647
WN-CAUCA,294,0.256719705
WN-CAUCA,295,0.250184621
WN-CAUCA,296,0.262447117
WN-CAUCA,297,0.29968213
WN-CAUCA,298,0.312908503
WN-CAUCA,299,0.312566108
WN-CAUCA,300,0.322732651
WN-CAUCA,301,0.339140018
WN-CAUCA,302,0.347192812
WN-CAUCA,303,0.358474927
WN-CAUCA,304,0.373907583
WN-CAUCA,305,0.391793865
WN-CAUCA,306,0.391545786
WN-CAUCA,307,0.381666532
WN-CAUCA,308,0.378400975
WN-CAUCA,309,0.361973903
WN-CAUCA,310,0.348244827
WN-CAUCA,311,0.343421562
WN-CAUCA,312,0.335774344
WN-CAUCA,313,0.321745695
WN-CAUCA,314,0.30754375
WN-CAUCA,315,0.284683896
WN-CAUCA,316,0.276241373
WN-CAUCA,317,0.258537453
WN-CAUCA,318,0.272111629
WN-CAUCA,319,0.290081296
WN-CAUCA,320,0.303702185
WN-CAUCA,321,0.334797882
WN-CAUCA,322,0.345574593
WN-CAUCA,323,0.35000218
WN-CAUCA,324,0.361059397
WN-CAUCA,325,0.37255439
WN-CAUCA,326,0.380974905
WN-CAUCA,327,0.384772968
WN-CAUCA,328,0.39470282
WN-CAUCA,329,0.415227846
WN-CAUCA,330,0.406254488
WN-CAUCA,331,0.395719461
